Date;$ / TM
16/06/1986;10908740.17
17/06/1986;10826755.83
18/06/1986;10903917.57
19/06/1986;10905525.1
20/06/1986;10919992.93
23/06/1986;10965003.94
24/06/1986;10995547.12
25/06/1986;11064671.18
26/06/1986;11088784.22
27/06/1986;11075923.93
30/06/1986;11148263.06
01/07/1986;11095214.36
02/07/1986;11005192.34
03/07/1986;11055025.96
04/07/1986;11053418.43
07/07/1986;11087176.68
08/07/1986;11183628.85
09/07/1986;11191666.53
10/07/1986;11149870.59
11/07/1986;11191666.53
14/07/1986;11116112.33
15/07/1986;11124150.02
16/07/1986;11175591.17
17/07/1986;11156300.74
18/07/1986;11185236.39
21/07/1986;11379748.26
22/07/1986;11365280.43
23/07/1986;11164338.42
24/07/1986;11209349.43
25/07/1986;11233462.47
28/07/1986;11368495.51
29/07/1986;11292941.31
30/07/1986;11305801.6
31/07/1986;11493883.33
01/08/1986;11606410.85
04/08/1986;11567829.99
05/08/1986;11526034.05
06/08/1986;11651421.87
07/08/1986;11632131.43
08/08/1986;11857186.49
11/08/1986;12474480.36
12/08/1986;12345877.47
13/08/1986;12474480.36
14/08/1986;12386065.88
15/08/1986;12381243.27
18/08/1986;12128860.1
19/08/1986;12037230.54
20/08/1986;12152973.14
21/08/1986;12241387.63
22/08/1986;12418216.6
25/08/1986;12418216.6
26/08/1986;12252640.38
27/08/1986;12220489.66
28/08/1986;12432684.42
29/08/1986;12368382.98
01/09/1986;12595045.57
02/09/1986;12643271.66
03/09/1986;13021042.65
04/09/1986;13037118.01
05/09/1986;13529024.06
08/09/1986;13458292.48
09/09/1986;13157683.22
10/09/1986;13455077.4
11/09/1986;12924590.48
12/09/1986;13487228.13
15/09/1986;13278248.43
16/09/1986;13414889
17/09/1986;13284678.57
18/09/1986;13434179.43
19/09/1986;13824810.71
22/09/1986;14001639.69
23/09/1986;13985564.33
24/09/1986;13873036.8
25/09/1986;13805520.28
26/09/1986;13921262.88
29/09/1986;13728358.54
30/09/1986;13606185.8
01/10/1986;13664057.1
02/10/1986;13866606.65
03/10/1986;14017715.05
06/10/1986;14046650.7
07/10/1986;14017715.05
08/10/1986;14085231.57
09/10/1986;14009677.37
10/10/1986;13848923.75
13/10/1986;13908402.59
14/10/1986;13786229.85
15/10/1986;13567604.93
16/10/1986;13680132.46
17/10/1986;13479190.44
20/10/1986;13664057.1
21/10/1986;13667272.17
22/10/1986;13664057.1
23/10/1986;13612615.94
24/10/1986;13197871.62
27/10/1986;13173758.58
28/10/1986;13204301.77
29/10/1986;13046763.23
30/10/1986;13069268.73
31/10/1986;12892439.76
03/11/1986;13059623.52
04/11/1986;13117494.82
05/11/1986;13029080.33
06/11/1986;13135177.71
07/11/1986;13123924.96
10/11/1986;13205909.3
11/11/1986;13053193.37
12/11/1986;13085344.09
13/11/1986;13101419.45
14/11/1986;13125532.5
17/11/1986;12619158.62
18/11/1986;12570932.53
19/11/1986;12648094.27
20/11/1986;12517883.84
21/11/1986;12480910.51
24/11/1986;12233349.94
25/11/1986;12337839.79
26/11/1986;12333017.18
27/11/1986;12329802.11
28/11/1986;12522706.45
01/12/1986;12717218.32
02/12/1986;12522706.45
03/12/1986;12530744.13
04/12/1986;12514668.77
05/12/1986;12490555.73
08/12/1986;12525921.52
09/12/1986;12435899.5
10/12/1986;12587007.89
11/12/1986;12487340.65
12/12/1986;12587007.89
15/12/1986;12677029.92
16/12/1986;12638449.05
17/12/1986;12603083.25
18/12/1986;12562894.85
19/12/1986;12693105.28
22/12/1986;12672207.31
23/12/1986;12513061.23
24/12/1986;12513061.23
25/12/1986;12513061.23
26/12/1986;12513061.23
29/12/1986;12541996.88
30/12/1986;12498593.41
31/12/1986;12498593.41
01/01/1987;12498593.41
02/01/1987;12972816.56
05/01/1987;12826530.78
06/01/1987;12914945.26
07/01/1987;12873149.32
08/01/1987;12945488.45
09/01/1987;12924590.48
12/01/1987;13217162.06
13/01/1987;13149645.54
14/01/1987;13345764.95
15/01/1987;13382738.28
16/01/1987;13365055.38
19/01/1987;13575642.61
20/01/1987;13366662.92
21/01/1987;13091774.24
22/01/1987;13196264.09
23/01/1987;12860289.03
26/01/1987;13053193.37
27/01/1987;13230022.34
28/01/1987;13302361.47
29/01/1987;13172151.04
30/01/1987;12876364.4
02/02/1987;13077306.41
03/02/1987;12988891.93
04/02/1987;12950311.06
05/02/1987;12824923.24
06/02/1987;12943880.91
09/02/1987;13049978.3
10/02/1987;12951918.59
11/02/1987;12956741.2
12/02/1987;12934235.7
13/02/1987;12775089.62
16/02/1987;12771874.55
17/02/1987;12771874.55
18/02/1987;12538781.81
19/02/1987;12646486.73
20/02/1987;12852251.35
23/02/1987;12963171.35
24/02/1987;12837783.53
25/02/1987;13046763.23
26/02/1987;12992107
27/02/1987;13048370.76
02/03/1987;12996929.61
03/03/1987;12982461.78
04/03/1987;13070876.27
05/03/1987;13205909.3
06/03/1987;13062838.59
09/03/1987;13021042.65
10/03/1987;13040333.08
11/03/1987;13091774.24
12/03/1987;13178581.19
13/03/1987;13133570.18
16/03/1987;13030687.86
17/03/1987;13064446.12
18/03/1987;13000144.68
19/03/1987;13003359.75
20/03/1987;13003359.75
23/03/1987;13127140.03
24/03/1987;13149645.54
25/03/1987;13300753.93
26/03/1987;13213946.98
27/03/1987;13385953.35
30/03/1987;13631906.38
31/03/1987;13535454.21
01/04/1987;13463115.08
02/04/1987;13461507.55
03/04/1987;13461507.55
06/04/1987;13549922.03
07/04/1987;13455077.4
08/04/1987;13519378.85
09/04/1987;13535454.21
10/04/1987;13876251.87
13/04/1987;14014499.98
14/04/1987;14223479.67
15/04/1987;14278135.9
16/04/1987;14073978.81
17/04/1987;14073978.81
20/04/1987;14073978.81
21/04/1987;14451749.8
22/04/1987;14323146.91
23/04/1987;14483900.53
24/04/1987;14860063.98
27/04/1987;15263555.55
28/04/1987;14564277.33
29/04/1987;14435674.44
30/04/1987;14572315.01
01/05/1987;14684842.54
04/05/1987;14684842.54
05/05/1987;14765219.35
06/05/1987;14668767.18
07/05/1987;14668767.18
08/05/1987;14564277.33
11/05/1987;14564277.33
12/05/1987;14811837.9
13/05/1987;14805407.75
14/05/1987;14823090.65
15/05/1987;15107624.54
18/05/1987;15215329.46
19/05/1987;15146205.41
20/05/1987;15279630.91
21/05/1987;15081903.97
22/05/1987;14998312.09
25/05/1987;14998312.09
26/05/1987;14435674.44
27/05/1987;14451749.8
28/05/1987;14567492.4
29/05/1987;14499975.89
01/06/1987;14239555.03
02/06/1987;14628578.78
03/06/1987;14564277.33
04/06/1987;14556239.65
05/06/1987;14580352.69
08/06/1987;14678412.4
09/06/1987;14553024.58
10/06/1987;14649476.75
11/06/1987;14692880.22
12/06/1987;14643046.6
15/06/1987;14459787.48
16/06/1987;14556239.65
17/06/1987;14508013.57
18/06/1987;14538556.75
19/06/1987;14435674.44
22/06/1987;14082016.49
23/06/1987;14152748.08
24/06/1987;14202581.7
25/06/1987;14162393.3
26/06/1987;14278135.9
29/06/1987;14459787.48
30/06/1987;14381018.21
01/07/1987;14331184.59
02/07/1987;14347259.95
03/07/1987;14278135.9
06/07/1987;14254022.86
07/07/1987;14290996.19
08/07/1987;14352082.56
09/07/1987;14278135.9
10/07/1987;14299033.87
13/07/1987;14355297.64
14/07/1987;14371373
15/07/1987;14554632.12
16/07/1987;14588390.37
17/07/1987;14487115.6
20/07/1987;14496760.81
21/07/1987;14544986.9
22/07/1987;14625363.71
23/07/1987;14594820.52
24/07/1987;14573922.55
27/07/1987;14569099.94
28/07/1987;14665552.11
29/07/1987;14716993.26
30/07/1987;14697702.83
31/07/1987;14869709.2
03/08/1987;15199254.1
04/08/1987;15220152.07
05/08/1987;15104409.47
06/08/1987;15069043.68
07/08/1987;14921150.35
10/08/1987;14824698.19
11/08/1987;14827913.26
12/08/1987;14898644.85
13/08/1987;14869709.2
14/08/1987;14789332.39
17/08/1987;14573922.55
18/08/1987;14708955.58
19/08/1987;14671982.25
20/08/1987;14663944.57
21/08/1987;14644654.14
24/08/1987;14773257.03
25/08/1987;14725030.95
26/08/1987;14712170.66
27/08/1987;14749143.99
28/08/1987;14577137.62
31/08/1987;14577137.62
01/09/1987;14588390.37
02/09/1987;14888999.63
03/09/1987;14908290.06
04/09/1987;14942048.32
07/09/1987;14901859.92
08/09/1987;14691272.69
09/09/1987;14734676.16
10/09/1987;14795762.53
11/09/1987;14784509.78
14/09/1987;14646261.67
15/09/1987;14750751.52
16/09/1987;14737891.23
17/09/1987;14805407.75
18/09/1987;14843988.62
21/09/1987;14760396.74
22/09/1987;14839166.01
23/09/1987;14866494.12
24/09/1987;14917935.28
25/09/1987;14847203.69
28/09/1987;14816660.5
29/09/1987;14770041.96
30/09/1987;14773257.03
01/10/1987;14625363.71
02/10/1987;14607680.81
05/10/1987;14676804.86
06/10/1987;14725030.95
07/10/1987;14726638.48
08/10/1987;14729853.55
09/10/1987;14855241.37
12/10/1987;14845596.15
13/10/1987;14763611.81
14/10/1987;14815052.97
15/10/1987;15001527.16
16/10/1987;14958123.68
19/10/1987;15464497.56
20/10/1987;14927580.5
21/10/1987;15014387.45
22/10/1987;15163888.31
23/10/1987;15126914.98
26/10/1987;15271593.23
27/10/1987;15239442.51
28/10/1987;15351970.04
29/10/1987;15189608.89
30/10/1987;15072258.75
02/11/1987;15088334.11
03/11/1987;14925972.96
04/11/1987;14987059.33
05/11/1987;14710563.12
06/11/1987;14789332.39
09/11/1987;14901859.92
10/11/1987;14733068.63
11/11/1987;14848811.23
12/11/1987;14868101.66
13/11/1987;14948478.47
16/11/1987;14856848.91
17/11/1987;14937225.71
18/11/1987;14908290.06
19/11/1987;14954908.61
20/11/1987;14972591.51
23/11/1987;15091549.18
24/11/1987;15271593.23
25/11/1987;15319819.31
26/11/1987;15356792.64
27/11/1987;15380905.69
30/11/1987;15834230.87
01/12/1987;15683122.48
02/12/1987;15782789.72
03/12/1987;15789219.86
04/12/1987;15633288.86
07/12/1987;15469320.17
08/12/1987;15570594.95
09/12/1987;15567379.88
10/12/1987;15689552.62
11/12/1987;15866381.6
14/12/1987;16067323.61
15/12/1987;15834230.87
16/12/1987;15634896.39
17/12/1987;15351970.04
18/12/1987;15464497.56
21/12/1987;15432346.84
22/12/1987;15528799.01
23/12/1987;15480572.93
24/12/1987;15480572.93
25/12/1987;15480572.93
28/12/1987;15480572.93
29/12/1987;15615605.96
30/12/1987;15564164.8
31/12/1987;15564164.8
01/01/1988;15564164.8
04/01/1988;15448422.2
05/01/1988;15287668.59
06/01/1988;15477357.85
07/01/1988;15544874.37
08/01/1988;15557734.66
11/01/1988;15557734.66
12/01/1988;15445207.13
13/01/1988;15493433.21
14/01/1988;15477357.85
15/01/1988;15441992.06
18/01/1988;15284453.52
19/01/1988;15339109.75
20/01/1988;15356792.64
21/01/1988;15342324.82
22/01/1988;15310174.1
25/01/1988;15311781.63
26/01/1988;15102801.94
27/01/1988;14950086
28/01/1988;14993489.48
29/01/1988;14725030.95
01/02/1988;14554632.12
02/02/1988;14657514.43
03/02/1988;14319931.84
04/02/1988;14250807.79
05/02/1988;14200974.17
08/02/1988;14213834.46
09/02/1988;14101306.93
10/02/1988;14181683.73
11/02/1988;14165608.37
12/02/1988;14262060.54
15/02/1988;14323146.91
16/02/1988;14307071.55
17/02/1988;14326361.98
18/02/1988;14379410.68
19/02/1988;14239555.03
22/02/1988;14323146.91
23/02/1988;14223479.67
24/02/1988;14009677.37
25/02/1988;13892327.23
26/02/1988;13839278.54
29/02/1988;13701030.43
01/03/1988;13802305.21
02/03/1988;13789444.92
03/03/1988;13795875.06
04/03/1988;13882682.01
07/03/1988;14014499.98
08/03/1988;14028967.8
09/03/1988;14033790.41
10/03/1988;14223479.67
11/03/1988;14204189.24
14/03/1988;14218657.06
15/03/1988;14217049.53
16/03/1988;14345652.42
17/03/1988;14323146.91
18/03/1988;14237947.5
21/03/1988;14443712.12
22/03/1988;14400308.65
23/03/1988;14451749.8
24/03/1988;14594820.52
25/03/1988;14525696.47
28/03/1988;14593212.98
29/03/1988;14625363.71
30/03/1988;14588390.37
31/03/1988;14691272.69
01/04/1988;14691272.69
04/04/1988;14691272.69
05/04/1988;14583567.77
06/04/1988;14463002.56
07/04/1988;14377803.14
08/04/1988;14448534.73
11/04/1988;14429244.3
12/04/1988;14493545.74
13/04/1988;14446927.19
14/04/1988;14479077.92
15/04/1988;14670374.72
18/04/1988;14725030.95
19/04/1988;14689665.15
20/04/1988;14705740.51
21/04/1988;14604465.74
22/04/1988;14422814.15
25/04/1988;14474255.31
26/04/1988;14371373
27/04/1988;14477470.38
28/04/1988;14535341.68
29/04/1988;14435674.44
02/05/1988;14435674.44
03/05/1988;14336007.2
04/05/1988;14250807.79
05/05/1988;14302248.94
06/05/1988;14236339.96
09/05/1988;14287781.12
10/05/1988;14360120.24
11/05/1988;14438889.51
12/05/1988;14499975.89
13/05/1988;14451749.8
16/05/1988;14572315.01
17/05/1988;14618933.56
18/05/1988;14596428.05
19/05/1988;14721815.87
20/05/1988;14625363.71
23/05/1988;14700917.9
24/05/1988;14700917.9
25/05/1988;14593212.98
26/05/1988;14572315.01
27/05/1988;14532126.61
30/05/1988;14532126.61
31/05/1988;14644654.14
01/06/1988;14684842.54
02/06/1988;14586782.84
03/06/1988;14940440.79
06/06/1988;14935618.18
07/06/1988;14930795.57
08/06/1988;14720208.34
09/06/1988;14643046.6
10/06/1988;14712170.66
13/06/1988;14435674.44
14/06/1988;14355297.64
15/06/1988;14532126.61
16/06/1988;14593212.98
17/06/1988;14475862.85
20/06/1988;14602858.2
21/06/1988;14520873.86
22/06/1988;14419599.08
23/06/1988;14397093.57
24/06/1988;14250807.79
27/06/1988;14252415.32
28/06/1988;14270098.22
29/06/1988;13938945.78
30/06/1988;14035397.95
01/07/1988;14045043.16
04/07/1988;14067548.67
05/07/1988;14065941.13
06/07/1988;14043435.63
07/07/1988;14175253.59
08/07/1988;14127027.5
11/07/1988;14043435.63
12/07/1988;13946983.46
13/07/1988;13985564.33
14/07/1988;14170430.98
15/07/1988;14117382.29
18/07/1988;14006462.3
19/07/1988;14025752.73
20/07/1988;14300641.41
21/07/1988;14299033.87
22/07/1988;14217049.53
25/07/1988;14098091.85
26/07/1988;13863391.58
27/07/1988;13916440.27
28/07/1988;13913225.2
29/07/1988;14043435.63
01/08/1988;13972704.04
02/08/1988;13913225.2
03/08/1988;13956628.68
04/08/1988;13924477.95
05/08/1988;13916440.27
08/08/1988;13889112.16
09/08/1988;13689777.68
10/08/1988;13734788.69
11/08/1988;13758901.73
12/08/1988;13929300.56
15/08/1988;13832848.39
16/08/1988;13910010.13
17/08/1988;13792659.99
18/08/1988;13842493.61
19/08/1988;13908402.59
22/08/1988;13856961.44
23/08/1988;13908402.59
24/08/1988;13921262.88
25/08/1988;13959843.75
26/08/1988;13926085.49
29/08/1988;13926085.49
30/08/1988;13752471.59
31/08/1988;13752471.59
01/09/1988;13837671
02/09/1988;13784622.31
05/09/1988;13741218.83
06/09/1988;13774977.09
07/09/1988;13736396.23
08/09/1988;13768546.95
09/09/1988;13805520.28
12/09/1988;13484013.05
13/09/1988;13517771.31
14/09/1988;13551529.57
15/09/1988;13466330.16
16/09/1988;13347372.48
19/09/1988;13149645.54
20/09/1988;13181796.26
21/09/1988;12881187
22/09/1988;12787949.91
23/09/1988;12871541.79
26/09/1988;12709180.64
27/09/1988;12767051.94
28/09/1988;12712395.71
29/09/1988;12812062.95
30/09/1988;12754191.65
03/10/1988;12731686.14
04/10/1988;12812062.95
05/10/1988;12714003.25
06/10/1988;12980854.24
07/10/1988;12985676.85
10/10/1988;13077306.41
11/10/1988;13093381.77
12/10/1988;13066053.66
13/10/1988;13075698.88
14/10/1988;13104634.53
17/10/1988;13278248.43
18/10/1988;13228414.81
19/10/1988;13221984.66
20/10/1988;13252527.85
21/10/1988;13189833.94
24/10/1988;13037118.01
25/10/1988;13106242.06
26/10/1988;13098204.38
27/10/1988;13101419.45
28/10/1988;13230022.34
31/10/1988;13258958
01/11/1988;13210731.91
02/11/1988;13334512.19
03/11/1988;13612615.94
04/11/1988;13535454.21
07/11/1988;13522593.92
08/11/1988;13450254.79
09/11/1988;13529024.06
10/11/1988;13474367.84
11/11/1988;13512948.7
14/11/1988;13480797.98
15/11/1988;13631906.38
16/11/1988;13627083.77
17/11/1988;13567604.93
18/11/1988;13430964.36
21/11/1988;13373093.06
22/11/1988;13451862.33
23/11/1988;13479190.44
24/11/1988;13501695.95
25/11/1988;13635121.45
28/11/1988;13639944.06
29/11/1988;13602970.73
30/11/1988;13586895.37
01/12/1988;13656019.42
02/12/1988;13639944.06
05/12/1988;13792659.99
06/12/1988;13752471.59
07/12/1988;13586895.37
08/12/1988;13606185.8
09/12/1988;13495265.81
12/12/1988;13503303.49
13/12/1988;13519378.85
14/12/1988;13503303.49
15/12/1988;13453469.87
16/12/1988;13238060.03
19/12/1988;13278248.43
20/12/1988;13275033.36
21/12/1988;13329689.58
22/12/1988;13414889
23/12/1988;13414889
26/12/1988;13414889
27/12/1988;13414889
28/12/1988;13273425.82
29/12/1988;13189833.94
30/12/1988;13189833.94
02/01/1989;13189833.94
03/01/1989;13233237.42
04/01/1989;13160898.29
05/01/1989;13093381.77
06/01/1989;13064446.12
09/01/1989;12939058.31
10/01/1989;13004967.29
11/01/1989;12982461.78
12/01/1989;12993714.53
13/01/1989;13038725.55
16/01/1989;12908515.12
17/01/1989;12932628.16
18/01/1989;12940665.84
19/01/1989;12976031.64
20/01/1989;13037118.01
23/01/1989;13099811.92
24/01/1989;13127140.03
25/01/1989;12995322.07
26/01/1989;13061231.05
27/01/1989;12852251.35
30/01/1989;12667384.7
31/01/1989;12667384.7
01/02/1989;12628803.83
02/02/1989;12574147.6
03/02/1989;12538781.81
06/02/1989;12471265.29
07/02/1989;12570932.53
08/02/1989;12556464.71
09/02/1989;12660954.55
10/02/1989;12525921.52
13/02/1989;12361952.83
14/02/1989;12349092.55
15/02/1989;12249425.31
16/02/1989;12353915.15
17/02/1989;12230134.87
20/02/1989;12294436.32
21/02/1989;12329802.11
22/02/1989;12434291.96
23/02/1989;12554857.17
24/02/1989;12487340.65
27/02/1989;12558072.24
28/02/1989;12442329.64
01/03/1989;12347485.01
02/03/1989;12342662.4
03/03/1989;12423039.21
06/03/1989;12450367.32
07/03/1989;12562894.85
08/03/1989;12686675.13
09/03/1989;12587007.89
10/03/1989;12651309.34
13/03/1989;12619158.62
14/03/1989;12699535.42
15/03/1989;12632018.9
16/03/1989;12519491.38
17/03/1989;12677029.92
20/03/1989;12715610.78
21/03/1989;12627196.3
22/03/1989;12646486.73
23/03/1989;12696320.35
24/03/1989;12696320.35
27/03/1989;12696320.35
28/03/1989;12562894.85
29/03/1989;12312119.21
30/03/1989;12336232.26
31/03/1989;12320156.9
03/04/1989;12392496.02
04/04/1989;12431076.89
05/04/1989;12313726.75
06/04/1989;12357130.23
07/04/1989;12289613.71
10/04/1989;12265500.67
11/04/1989;12378028.2
12/04/1989;12450367.32
13/04/1989;12546819.49
14/04/1989;12416609.06
17/04/1989;12382850.8
18/04/1989;12344269.94
19/04/1989;12342662.4
20/04/1989;12345877.47
21/04/1989;12345877.47
24/04/1989;12331409.65
25/04/1989;12406963.85
26/04/1989;12341054.87
27/04/1989;12353915.15
28/04/1989;12138505.31
01/05/1989;12138505.31
02/05/1989;12135290.24
03/05/1989;12172263.57
04/05/1989;12161010.82
05/05/1989;12079026.48
08/05/1989;12161010.82
09/05/1989;12091886.77
10/05/1989;12127252.56
11/05/1989;12164225.89
12/05/1989;12130467.63
15/05/1989;12017940.1
16/05/1989;12040445.61
17/05/1989;11956853.73
18/05/1989;11895767.36
19/05/1989;11751089.11
22/05/1989;11566222.45
23/05/1989;11718938.38
24/05/1989;11622486.22
25/05/1989;11690002.73
26/05/1989;11760734.32
29/05/1989;11760734.32
30/05/1989;11641776.65
31/05/1989;11632131.43
01/06/1989;11619271.14
02/06/1989;11622486.22
05/06/1989;11741443.89
06/06/1989;11731798.67
07/06/1989;12030800.39
08/06/1989;12040445.61
09/06/1989;11839503.59
12/06/1989;11571045.06
13/06/1989;11532464.19
14/06/1989;11609625.93
15/06/1989;11622486.22
16/06/1989;11746266.5
19/06/1989;11715723.31
20/06/1989;11786454.9
21/06/1989;11763949.39
22/06/1989;11887729.68
23/06/1989;11895767.36
26/06/1989;12046875.75
27/06/1989;12096709.37
28/06/1989;12016332.57
29/06/1989;12098316.91
30/06/1989;11992219.53
03/07/1989;12040445.61
04/07/1989;12096709.37
05/07/1989;12333017.18
06/07/1989;12394103.56
07/07/1989;12331409.65
10/07/1989;12321764.43
11/07/1989;12177086.18
12/07/1989;12209236.9
13/07/1989;12080634.01
14/07/1989;11921487.94
17/07/1989;11915057.79
18/07/1989;11950423.59
19/07/1989;11918272.86
20/07/1989;11929525.62
21/07/1989;11972929.09
24/07/1989;11958461.27
25/07/1989;11935955.76
26/07/1989;11969714.02
27/07/1989;12029192.86
28/07/1989;11886122.14
31/07/1989;11841111.13
01/08/1989;11863616.63
02/08/1989;11887729.68
03/08/1989;11871654.32
04/08/1989;11911842.72
07/08/1989;11770379.54
08/08/1989;11763949.39
09/08/1989;11722153.46
10/08/1989;11762341.86
11/08/1989;11635346.5
14/08/1989;11680357.52
15/08/1989;11770379.54
16/08/1989;11818605.62
17/08/1989;11731798.67
18/08/1989;11775202.15
21/08/1989;11763949.39
22/08/1989;11780024.76
23/08/1989;11773594.61
24/08/1989;11644991.72
25/08/1989;11588727.96
28/08/1989;11588727.96
29/08/1989;11567829.99
30/08/1989;11619271.14
31/08/1989;11567829.99
01/09/1989;11554969.7
04/09/1989;11537286.8
05/09/1989;11527641.58
06/09/1989;11580690.28
07/09/1989;11548539.55
08/09/1989;11561399.84
11/09/1989;11521211.44
12/09/1989;11529249.12
13/09/1989;11526034.05
14/09/1989;11622486.22
15/09/1989;11437619.56
18/09/1989;11564614.91
19/09/1989;11595158.1
20/09/1989;11662674.62
21/09/1989;11664282.15
22/09/1989;11731798.67
25/09/1989;11810567.94
26/09/1989;11831465.91
27/09/1989;11863616.63
28/09/1989;11783239.83
29/09/1989;11783239.83
02/10/1989;11783239.83
03/10/1989;11751089.11
04/10/1989;11767164.47
05/10/1989;11773594.61
06/10/1989;11670712.3
09/10/1989;11667497.23
10/10/1989;11635346.5
11/10/1989;11608018.39
12/10/1989;11675534.91
13/10/1989;11677142.44
16/10/1989;11844326.2
17/10/1989;11788062.44
18/10/1989;11847541.27
19/10/1989;11850756.35
20/10/1989;11755911.71
23/10/1989;11751089.11
24/10/1989;11786454.9
25/10/1989;11852363.88
26/10/1989;11850756.35
27/10/1989;11979359.24
30/10/1989;12120822.42
31/10/1989;12066166.19
01/11/1989;11993827.06
02/11/1989;12032407.93
03/11/1989;12233349.94
06/11/1989;12209236.9
07/11/1989;12349092.55
08/11/1989;12320156.9
09/11/1989;12445544.71
10/11/1989;12389280.95
13/11/1989;12554857.17
14/11/1989;12482518.04
15/11/1989;12583792.82
16/11/1989;12583792.82
17/11/1989;12603083.25
20/11/1989;12696320.35
21/11/1989;12828138.31
22/11/1989;13178581.19
23/11/1989;13231629.88
24/11/1989;13368270.45
27/11/1989;13302361.47
28/11/1989;13173758.58
29/11/1989;13185011.33
30/11/1989;13122317.42
01/12/1989;13305576.54
04/12/1989;13136785.25
05/12/1989;12980854.24
06/12/1989;12951918.59
07/12/1989;13053193.37
08/12/1989;13160898.29
11/12/1989;13358625.24
12/12/1989;13358625.24
13/12/1989;13278248.43
14/12/1989;13133570.18
15/12/1989;13270210.75
18/12/1989;13101419.45
19/12/1989;13258958
20/12/1989;13258958
21/12/1989;13278248.43
22/12/1989;13278248.43
25/12/1989;13278248.43
26/12/1989;13278248.43
27/12/1989;13053193.37
28/12/1989;12815278.02
29/12/1989;12815278.02
01/01/1990;12815278.02
02/01/1990;12828138.31
03/01/1990;12699535.42
04/01/1990;12747761.51
05/01/1990;13021042.65
08/01/1990;13008182.36
09/01/1990;12971209.03
10/01/1990;13152860.61
11/01/1990;13249312.78
12/01/1990;13382738.28
15/01/1990;13361840.31
16/01/1990;13270210.75
17/01/1990;13194656.55
18/01/1990;13291108.72
19/01/1990;13138392.79
22/01/1990;13053193.37
23/01/1990;13125532.5
24/01/1990;13527416.53
25/01/1990;13363447.84
26/01/1990;13439002.04
29/01/1990;13463115.08
30/01/1990;13443824.65
31/01/1990;13344157.41
01/02/1990;13368270.45
02/02/1990;13437394.51
05/02/1990;13599755.65
06/02/1990;13537061.75
07/02/1990;13623868.7
08/02/1990;13439002.04
09/02/1990;13358625.24
12/02/1990;13466330.16
13/02/1990;13440609.58
14/02/1990;13329689.58
15/02/1990;13395598.57
16/02/1990;13390775.96
19/02/1990;13390775.96
20/02/1990;13501695.95
21/02/1990;13503303.49
22/02/1990;13427749.29
23/02/1990;13369877.99
26/02/1990;13223592.2
27/02/1990;13103026.99
28/02/1990;13107849.6
01/03/1990;13062838.59
02/03/1990;13022650.18
05/03/1990;12963171.35
06/03/1990;13032295.4
07/03/1990;12876364.4
08/03/1990;12882794.54
09/03/1990;12837783.53
12/03/1990;12900477.44
13/03/1990;12771874.55
14/03/1990;12820100.63
15/03/1990;12844213.67
16/03/1990;12881187
19/03/1990;12927805.55
20/03/1990;12849036.28
21/03/1990;12603083.25
22/03/1990;12603083.25
23/03/1990;12651309.34
26/03/1990;11903805.04
27/03/1990;11831465.91
28/03/1990;11960068.8
29/03/1990;11943993.44
30/03/1990;11847541.27
02/04/1990;11844326.2
03/04/1990;12056520.97
04/04/1990;12032407.93
05/04/1990;12165833.43
06/04/1990;12143327.92
09/04/1990;12111177.2
10/04/1990;12062951.11
11/04/1990;12040445.61
12/04/1990;12072596.33
13/04/1990;12072596.33
16/04/1990;12072596.33
17/04/1990;12024370.25
18/04/1990;12048483.29
19/04/1990;12080634.01
20/04/1990;12088671.69
23/04/1990;12064558.65
24/04/1990;12114392.27
25/04/1990;11942385.91
26/04/1990;11947208.51
27/04/1990;11947208.51
30/04/1990;11823428.23
01/05/1990;11879692
02/05/1990;11882907.07
03/05/1990;11892552.29
04/05/1990;11937563.3
07/05/1990;11937563.3
08/05/1990;11916665.33
09/05/1990;11905412.57
10/05/1990;11952031.12
11/05/1990;11849148.81
14/05/1990;11863616.63
15/05/1990;11823428.23
16/05/1990;11890944.75
17/05/1990;11870046.78
18/05/1990;11892552.29
21/05/1990;11995434.6
22/05/1990;12059736.04
23/05/1990;11718938.38
24/05/1990;11783239.83
25/05/1990;11783239.83
28/05/1990;11783239.83
29/05/1990;11821820.7
30/05/1990;11780024.76
31/05/1990;11672319.84
01/06/1990;11685180.12
04/06/1990;11479415.5
05/06/1990;11513173.76
06/06/1990;11558184.77
07/06/1990;11342774.93
08/06/1990;11365280.43
11/06/1990;11403861.3
12/06/1990;11437619.56
13/06/1990;11268828.27
14/06/1990;11119327.41
15/06/1990;11153085.67
18/06/1990;11228639.86
19/06/1990;11209349.43
20/06/1990;11153085.67
21/06/1990;11244715.22
22/06/1990;11201311.75
25/06/1990;11362065.36
26/06/1990;11231854.94
27/06/1990;11273650.88
28/06/1990;11326699.57
29/06/1990;11323484.5
02/07/1990;11490668.25
03/07/1990;11638561.58
04/07/1990;11654636.94
05/07/1990;11564614.91
06/07/1990;11611233.46
09/07/1990;11582297.81
10/07/1990;11381355.8
11/07/1990;11391001.01
12/07/1990;11299371.45
13/07/1990;11690002.73
16/07/1990;11678749.98
17/07/1990;11596765.64
18/07/1990;11554969.7
19/07/1990;11648206.79
20/07/1990;11606410.85
23/07/1990;11770379.54
24/07/1990;11853971.42
25/07/1990;11984181.84
26/07/1990;11855578.95
27/07/1990;11791277.51
30/07/1990;11808960.41
31/07/1990;11969714.02
01/08/1990;11916665.33
